"orfs","ko_iteration","ko_id"
"NODE_10640_length_1984_cov_30.419676_g5745_i1.p1","ko:_1","K05546"
"NODE_10641_length_1984_cov_19.944532_g5746_i0.p1","ko:_1","K01676"
"NODE_10642_length_1984_cov_11.255364_g5747_i0.p1","ko:_1","K04523"
"NODE_10644_length_1983_cov_94.720419_g5226_i1.p2","ko:_1","K14376"
"NODE_10644_length_1983_cov_94.720419_g5226_i1.p1","ko:_1","K14376"
"NODE_10646_length_1983_cov_45.995812_g5749_i0.p1","ko:_1","K17656"
"NODE_10648_length_1983_cov_19.201047_g5751_i0.p1","ko:_1","K14819"
"NODE_1064_length_4983_cov_79.337678_g515_i0.p2","ko:_1","K06158"
"NODE_10650_length_1983_cov_13.776963_g3400_i1.p1","ko:_1","K07562"
"NODE_10652_length_1982_cov_42.463070_g5752_i0.p1","ko:_1","K00088"
"NODE_10654_length_1982_cov_29.704557_g5754_i0.p1","ko:_1","K12613"
"NODE_10657_length_1982_cov_12.427973_g4241_i1.p1","ko:_1","K00731"
"NODE_1065_length_4983_cov_76.014257_g515_i1.p2","ko:_1","K06158"
"NODE_10660_length_1981_cov_136.509958_g4996_i1.p1","ko:_1","K17656"
"NODE_10661_length_1981_cov_35.486373_g5460_i1.p1","ko:_1","K06662"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p2","ko:_1","K11366"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p2","ko:_2","K11835"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p2","ko:_3","K11839"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p2","ko:_4","K11870"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p1","ko:_1","K11366"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p1","ko:_2","K11835"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p1","ko:_3","K11839"
"NODE_10662_length_1981_cov_33.290881_g5758_i0.p1","ko:_4","K11870"
"NODE_10669_length_1980_cov_26.042999_g5138_i1.p2","ko:_1","K04417"
"NODE_10669_length_1980_cov_26.042999_g5138_i1.p2","ko:_2","K04418"
"NODE_10669_length_1980_cov_26.042999_g5138_i1.p2","ko:_3","K04419"
"NODE_10669_length_1980_cov_26.042999_g5138_i1.p2","ko:_4","K17534"
"NODE_1066_length_4975_cov_12.440228_g516_i0.p1","ko:_1","K17906"
"NODE_1067_length_4975_cov_11.499592_g516_i1.p1","ko:_1","K17906"
"NODE_10680_length_1979_cov_16.444386_g3605_i1.p1","ko:_1","K00262"
"NODE_10681_length_1979_cov_6.177859_g5769_i0.p1","ko:_1","K03240"
"NODE_10683_length_1978_cov_127.340682_g5771_i0.p3","ko:_1","K13289"
"NODE_10683_length_1978_cov_127.340682_g5771_i0.p1","ko:_1","K09645"
"NODE_10683_length_1978_cov_127.340682_g5771_i0.p1","ko:_2","K13289"
"NODE_10683_length_1978_cov_127.340682_g5771_i0.p1","ko:_3","K16298"
"NODE_10684_length_1978_cov_78.015748_g5772_i0.p1","ko:_1","K01399"
"NODE_10684_length_1978_cov_78.015748_g5772_i0.p2","ko:_1","K01362"
"NODE_10684_length_1978_cov_78.015748_g5772_i0.p2","ko:_2","K20111"
"NODE_10688_length_1978_cov_14.825197_g5053_i1.p1","ko:_1","K08851"
"NODE_10689_length_1978_cov_11.546982_g5747_i1.p1","ko:_1","K04523"
"NODE_1068_length_4965_cov_44.541292_g472_i1.p2","ko:_1","K15030"
"NODE_10692_length_1977_cov_77.034664_g5775_i0.p1","ko:_1","K18038"
"NODE_10699_length_1977_cov_9.678571_g5780_i0.p1","ko:_1","K07093"
"NODE_10701_length_1977_cov_5.069853_g5782_i0.p1","ko:_1","K14005"
"NODE_10701_length_1977_cov_5.069853_g5782_i0.p1","ko:_2","K20409"
"NODE_10701_length_1977_cov_5.069853_g5782_i0.p2","ko:_1","K03537"
"NODE_10703_length_1976_cov_24.920652_g5784_i0.p1","ko:_1","K18038"
"NODE_10704_length_1976_cov_12.541251_g5785_i0.p1","ko:_1","K11322"
"NODE_1070_length_4961_cov_33.327537_g517_i0.p2","ko:_1","K03107"
"NODE_1070_length_4961_cov_33.327537_g517_i0.p4","ko:_1","K03107"
"NODE_10716_length_1974_cov_7.711205_g5794_i0.p1","ko:_1","K10773"
"NODE_10724_length_1972_cov_97.111638_g5802_i0.p1","ko:_1","K18038"
"NODE_10725_length_1972_cov_32.655608_g5803_i0.p1","ko:_1","K00969"
"NODE_1072_length_4958_cov_53.125281_g519_i0.p3","ko:_1","K21804"
"NODE_1072_length_4958_cov_53.125281_g519_i0.p3","ko:_2","K21805"
"NODE_10732_length_1972_cov_12.224855_g5808_i0.p2","ko:_1","K08717"
"NODE_10734_length_1972_cov_9.027383_g5810_i0.p1","ko:_1","K04984"
"NODE_10744_length_1970_cov_27.934634_g5754_i1.p1","ko:_1","K12613"
"NODE_10745_length_1970_cov_8.342646_g5815_i0.p1","ko:_1","K18038"
"NODE_10746_length_1969_cov_63.763713_g5816_i0.p1","ko:_1","K18038"
"NODE_10747_length_1969_cov_43.404536_g5357_i1.p1","ko:_1","K03061"
"NODE_10749_length_1969_cov_17.409283_g5817_i0.p1","ko:_1","K17578"
"NODE_1074_length_4957_cov_102.225635_g499_i1.p1","ko:_1","K20865"
"NODE_10750_length_1969_cov_17.170359_g5818_i0.p1","ko:_1","K03869"
"NODE_10751_length_1969_cov_15.988397_g5818_i1.p1","ko:_1","K03869"
"NODE_10753_length_1969_cov_15.409283_g3605_i2.p1","ko:_1","K00262"
"NODE_10756_length_1969_cov_10.768987_g5053_i2.p1","ko:_1","K08851"
"NODE_10757_length_1969_cov_10.743671_g5053_i3.p1","ko:_1","K08851"
"NODE_1075_length_4956_cov_20.160352_g514_i1.p3","ko:_1","K13983"
"NODE_1075_length_4956_cov_20.160352_g514_i1.p3","ko:_2","K18422"
"NODE_1075_length_4956_cov_20.160352_g514_i1.p3","ko:_3","K18432"
"NODE_10761_length_1968_cov_47.743536_g5133_i1.p1","ko:_1","K11754"
"NODE_10762_length_1968_cov_35.994723_g5822_i0.p1","ko:_1","K12479"
"NODE_10768_length_1967_cov_78.930834_g5677_i1.p1","ko:_1","K15505"
"NODE_10776_length_1967_cov_11.331573_g5829_i0.p1","ko:_1","K07481"
"NODE_10776_length_1967_cov_11.331573_g5829_i0.p3","ko:_1","K02650"
"NODE_10780_length_1966_cov_20.332805_g5832_i0.p1","ko:_1","K06901"
"NODE_10781_length_1966_cov_16.338088_g5833_i0.p1","ko:_1","K03231"
"NODE_10782_length_1966_cov_14.974643_g5833_i1.p1","ko:_1","K03231"
"NODE_10784_length_1966_cov_12.071844_g5835_i0.p1","ko:_1","K10407"
"NODE_10790_length_1965_cov_16.349894_g5839_i0.p1","ko:_1","K18038"
"NODE_10791_length_1965_cov_14.586152_g5840_i0.p1","ko:_1","K13431"
"NODE_10791_length_1965_cov_14.586152_g5840_i0.p2","ko:_1","K13431"
"NODE_10792_length_1965_cov_10.011099_g5841_i0.p1","ko:_1","K17656"
"NODE_10796_length_1964_cov_243.809625_g4854_i2.p2","ko:_1","K05034"
"NODE_10797_length_1964_cov_50.686938_g5447_i1.p1","ko:_1","K09838"
"NODE_10798_length_1964_cov_35.108408_g5696_i1.p1","ko:_1","K10407"
"NODE_1079_length_4952_cov_77.003279_g454_i1.p2","ko:_1","K07877"
"NODE_10807_length_1964_cov_6.186145_g5850_i0.p1","ko:_1","K08869"
"NODE_10813_length_1963_cov_14.179894_g3871_i2.p1","ko:_1","K07755"
"NODE_10815_length_1963_cov_7.213757_g4135_i1.p1","ko:_1","K16283"
"NODE_10816_length_1963_cov_4.482540_g5853_i0.p1","ko:_1","K05289"
"NODE_10821_length_1962_cov_65.111699_g5398_i1.p1","ko:_1","K18038"
"NODE_10823_length_1962_cov_40.092642_g5857_i0.p1","ko:_1","K05735"
"NODE_10824_length_1962_cov_21.953944_g5718_i1.p2","ko:_1","K14304"
"NODE_10824_length_1962_cov_21.953944_g5718_i1.p1","ko:_1","K14304"
"NODE_10825_length_1962_cov_14.943886_g5858_i0.p1","ko:_1","K10572"
"NODE_10827_length_1962_cov_7.943356_g5860_i0.p1","ko:_1","K11982"
"NODE_10838_length_1960_cov_63.887122_g5816_i1.p1","ko:_1","K18038"
"NODE_1083_length_4946_cov_42.784937_g491_i1.p3","ko:_1","K01255"
"NODE_10843_length_1960_cov_26.553789_g5126_i1.p2","ko:_1","K01630"
"NODE_10843_length_1960_cov_26.553789_g5126_i1.p2","ko:_2","K02510"
"NODE_10843_length_1960_cov_26.553789_g5126_i1.p1","ko:_1","K15111"
"NODE_10854_length_1959_cov_13.112407_g5874_i0.p1","ko:_1","K18328"
"NODE_10856_length_1959_cov_11.752916_g5876_i0.p3","ko:_1","K03424"
"NODE_10856_length_1959_cov_11.752916_g5876_i0.p3","ko:_2","K11985"
"NODE_1085_length_4944_cov_196.540135_g54_i4.p7","ko:_1","K07115"
"NODE_10860_length_1958_cov_64.152255_g5878_i0.p2","ko:_1","K09645"
"NODE_10860_length_1958_cov_64.152255_g5878_i0.p2","ko:_2","K13289"
"NODE_10860_length_1958_cov_64.152255_g5878_i0.p2","ko:_3","K16298"
"NODE_10860_length_1958_cov_64.152255_g5878_i0.p1","ko:_1","K16296"
"NODE_10861_length_1958_cov_25.575066_g5879_i0.p1","ko:_1","K00858"
"NODE_10861_length_1958_cov_25.575066_g5879_i0.p2","ko:_1","K00858"
"NODE_10862_length_1958_cov_21.237666_g5880_i0.p1","ko:_1","K01581"
"NODE_10863_length_1958_cov_20.112467_g5880_i1.p1","ko:_1","K01581"
"NODE_10864_length_1958_cov_19.796817_g5881_i0.p1","ko:_1","K18038"
"NODE_10868_length_1957_cov_66.442144_g5470_i1.p1","ko:_1","K11493"
"NODE_1086_length_4944_cov_196.409772_g54_i5.p7","ko:_1","K07115"
"NODE_10872_length_1957_cov_26.184183_g5886_i0.p1","ko:_1","K00036"
"NODE_10879_length_1956_cov_32.241105_g3083_i1.p1","ko:_1","K12402"
"NODE_1087_length_4943_cov_36.892197_g524_i0.p1","ko:_1","K02320"
"NODE_10880_length_1956_cov_16.380244_g5890_i0.p1","ko:_1","K05292"
"NODE_10880_length_1956_cov_16.380244_g5890_i0.p1","ko:_2","K14807"
"NODE_10880_length_1956_cov_16.380244_g5890_i0.p1","ko:_3","K15168"
"NODE_10884_length_1956_cov_7.747212_g5894_i0.p1","ko:_1","K21777"
"NODE_10886_length_1955_cov_20.401169_g5895_i0.p3","ko:_1","K11493"
"NODE_10886_length_1955_cov_20.401169_g5895_i0.p1","ko:_1","K11493"
"NODE_10888_length_1954_cov_1657.448698_g3794_i5.p1","ko:_1","K05692"
"NODE_1088_length_4942_cov_65.438078_g525_i0.p2","ko:_1","K13091"
"NODE_1088_length_4942_cov_65.438078_g525_i0.p4","ko:_1","K13091"
"NODE_10895_length_1954_cov_10.418394_g5900_i0.p1","ko:_1","K08337"
"NODE_10896_length_1954_cov_9.316321_g5901_i0.p3","ko:_1","K03972"
"NODE_10897_length_1954_cov_8.962254_g5902_i0.p1","ko:_1","K10407"
"NODE_10899_length_1953_cov_125.819681_g5771_i1.p3","ko:_1","K13289"
"NODE_10899_length_1953_cov_125.819681_g5771_i1.p1","ko:_1","K09645"
"NODE_10899_length_1953_cov_125.819681_g5771_i1.p1","ko:_2","K13289"
"NODE_10899_length_1953_cov_125.819681_g5771_i1.p1","ko:_3","K16298"
"NODE_108_length_8085_cov_34.413255_g59_i0.p3","ko:_1","K01661"
"NODE_108_length_8085_cov_34.413255_g59_i0.p4","ko:_1","K01661"
"NODE_10900_length_1953_cov_65.477660_g2138_i8.p1","ko:_1","K10878"
"NODE_10902_length_1953_cov_16.903191_g5886_i1.p1","ko:_1","K00036"
"NODE_10903_length_1953_cov_14.071277_g2210_i1.p1","ko:_1","K04940"
"NODE_10904_length_1953_cov_12.701064_g5904_i0.p1","ko:_1","K08150"
"NODE_10905_length_1953_cov_8.381383_g5904_i1.p1","ko:_1","K08150"
"NODE_10906_length_1953_cov_5.413298_g5905_i0.p1","ko:_1","K01597"
"NODE_10906_length_1953_cov_5.413298_g5905_i0.p1","ko:_2","K15503"
"NODE_10906_length_1953_cov_5.413298_g5905_i0.p1","ko:_3","K20129"
"NODE_10911_length_1952_cov_23.877594_g5909_i0.p1","ko:_1","K09499"
"NODE_10914_length_1952_cov_20.784460_g5895_i1.p3","ko:_1","K11493"
"NODE_10914_length_1952_cov_20.784460_g5895_i1.p1","ko:_1","K11493"
"NODE_10915_length_1952_cov_17.044705_g5547_i1.p1","ko:_1","K06941"
"NODE_10918_length_1951_cov_19.597444_g5912_i0.p1","ko:_1","K14209"
"NODE_10923_length_1950_cov_34.629196_g5915_i0.p1","ko:_1","K17917"
"NODE_10932_length_1950_cov_8.873735_g5922_i0.p1","ko:_1","K00555"
"NODE_10940_length_1949_cov_30.136994_g5927_i0.p2","ko:_1","K09419"
"NODE_10951_length_1948_cov_63.617600_g5279_i2.p1","ko:_1","K12244"
"NODE_10951_length_1948_cov_63.617600_g5279_i2.p2","ko:_1","K12244"
"NODE_10952_length_1948_cov_26.506133_g5933_i0.p1","ko:_1","K04077"
"NODE_10960_length_1947_cov_97.304696_g5226_i2.p2","ko:_1","K14376"
"NODE_10960_length_1947_cov_97.304696_g5226_i2.p1","ko:_1","K14376"
"NODE_10964_length_1947_cov_19.442369_g4750_i2.p1","ko:_1","K06641"
"NODE_10965_length_1947_cov_10.872999_g5942_i0.p1","ko:_1","K16329"
"NODE_10969_length_1946_cov_67.827549_g5488_i1.p1","ko:_1","K18038"
"NODE_10972_length_1946_cov_7.374800_g5512_i1.p1","ko:_1","K17656"
"NODE_10974_length_1945_cov_965.310363_g5949_i0.p1","ko:_1","K03231"
"NODE_10978_length_1945_cov_44.902778_g5951_i0.p2","ko:_1","K08794"
"NODE_10978_length_1945_cov_44.902778_g5951_i0.p2","ko:_2","K13412"
"NODE_10978_length_1945_cov_44.902778_g5951_i0.p2","ko:_3","K17530"
"NODE_10988_length_1944_cov_64.314270_g243_i6.p1","ko:_1","K05643"
"NODE_10989_length_1944_cov_62.269375_g243_i7.p1","ko:_1","K05643"
"NODE_10990_length_1944_cov_50.810262_g5957_i0.p1","ko:_1","K04371"
"NODE_10990_length_1944_cov_50.810262_g5957_i0.p2","ko:_1","K04371"
"NODE_10996_length_1943_cov_34.478610_g5963_i0.p1","ko:_1","K13975"
"NODE_10999_length_1943_cov_8.773262_g5966_i0.p1","ko:_1","K03686"
"NODE_10_length_12576_cov_85.843398_g7_i1.p1","ko:_1","K10728"
"NODE_10_length_12576_cov_85.843398_g7_i1.p1","ko:_2","K11446"
"NODE_10_length_12576_cov_85.843398_g7_i1.p1","ko:_3","K11447"
"NODE_10_length_12576_cov_85.843398_g7_i1.p1","ko:_4","K11478"
"NODE_10_length_12576_cov_85.843398_g7_i1.p3","ko:_1","K00858"
"NODE_11004_length_1942_cov_41.492242_g993_i3.p1","ko:_1","K03665"
"NODE_11008_length_1942_cov_9.204387_g2914_i1.p1","ko:_1","K00699"
"NODE_11008_length_1942_cov_9.204387_g2914_i1.p1","ko:_2","K04628"
"NODE_11008_length_1942_cov_9.204387_g2914_i1.p1","ko:_3","K05841"
"NODE_11016_length_1941_cov_18.220021_g5974_i0.p1","ko:_1","K13806"
"NODE_11017_length_1941_cov_11.718951_g5975_i0.p1","ko:_1","K07179"
"NODE_11019_length_1940_cov_80.608463_g5397_i1.p1","ko:_1","K17681"
"NODE_1101_length_4929_cov_64.043451_g505_i1.p1","ko:_1","K09969"
"NODE_11020_length_1940_cov_29.241564_g4805_i2.p1","ko:_1","K08770"
"NODE_11025_length_1939_cov_61.616292_g5279_i3.p1","ko:_1","K12244"
"NODE_11027_length_1939_cov_41.739550_g3783_i2.p2","ko:_1","K11885"
"NODE_1102_length_4929_cov_24.583608_g532_i0.p2","ko:_1","K00814"
"NODE_11033_length_1939_cov_15.975884_g2293_i1.p1","ko:_1","K06287"
"NODE_11033_length_1939_cov_15.975884_g2293_i1.p2","ko:_1","K07114"
"NODE_11038_length_1938_cov_305.978552_g3978_i2.p1","ko:_1","K01493"
"NODE_1103_length_4928_cov_35.538826_g533_i0.p1","ko:_1","K11886"
"NODE_11043_length_1938_cov_29.792493_g5987_i0.p1","ko:_1","K01647"
"NODE_11048_length_1937_cov_68.336910_g5991_i0.p1","ko:_1","K02136"
"NODE_11049_length_1937_cov_57.822425_g5390_i1.p1","ko:_1","K12486"
"NODE_1104_length_4924_cov_89.824160_g534_i0.p1","ko:_1","K08770"
"NODE_11050_length_1937_cov_33.267704_g4805_i3.p1","ko:_1","K08770"
"NODE_11053_length_1937_cov_15.240343_g5993_i0.p1","ko:_1","K13730"
"NODE_11067_length_1936_cov_9.191626_g6000_i0.p1","ko:_1","K14570"
"NODE_11068_length_1935_cov_99.633190_g4056_i4.p1","ko:_1","K01897"
"NODE_11069_length_1935_cov_57.128894_g4754_i2.p1","ko:_1","K01113"
"NODE_1106_length_4920_cov_44.384361_g483_i4.p1","ko:_1","K03715"
"NODE_1106_length_4920_cov_44.384361_g483_i4.p3","ko:_1","K00888"
"NODE_11075_length_1935_cov_21.799678_g6005_i0.p1","ko:_1","K01255"
"NODE_11080_length_1935_cov_7.220730_g6008_i0.p1","ko:_1","K01230"
"NODE_11080_length_1935_cov_7.220730_g6008_i0.p2","ko:_1","K01230"
"NODE_11080_length_1935_cov_7.220730_g6008_i0.p2","ko:_2","K03595"
"NODE_11081_length_1934_cov_85.193982_g3444_i1.p1","ko:_1","K07300"
"NODE_11084_length_1934_cov_5.284256_g6010_i0.p1","ko:_1","K00627"
"NODE_11085_length_1933_cov_38.672581_g6011_i0.p2","ko:_1","K01835"
"NODE_11085_length_1933_cov_38.672581_g6011_i0.p1","ko:_1","K00963"
"NODE_11085_length_1933_cov_38.672581_g6011_i0.p1","ko:_2","K01835"
"NODE_11088_length_1933_cov_14.208065_g6014_i0.p1","ko:_1","K20784"
"NODE_11090_length_1933_cov_12.610753_g4241_i2.p1","ko:_1","K00731"
"NODE_110_length_8015_cov_53.370310_g61_i0.p4","ko:_1","K10393"
"NODE_11100_length_1932_cov_25.175363_g6020_i0.p1","ko:_1","K01951"
"NODE_11102_length_1932_cov_8.103819_g5511_i1.p1","ko:_1","K03801"
"NODE_11103_length_1931_cov_107.963940_g6022_i0.p2","ko:_1","K02731"
"NODE_11103_length_1931_cov_107.963940_g6022_i0.p1","ko:_1","K02736"
"NODE_11107_length_1931_cov_15.958558_g6025_i0.p1","ko:_1","K22390"
"NODE_11123_length_1929_cov_44.940194_g2819_i1.p1","ko:_1","K18038"
"NODE_11125_length_1929_cov_32.415948_g6037_i0.p1","ko:_1","K00735"
"NODE_11125_length_1929_cov_32.415948_g6037_i0.p1","ko:_2","K10158"
"NODE_11125_length_1929_cov_32.415948_g6037_i0.p1","ko:_3","K13168"
"NODE_11129_length_1928_cov_43.843127_g3543_i2.p2","ko:_1","K10393"
"NODE_11129_length_1928_cov_43.843127_g3543_i2.p1","ko:_1","K10393"
"NODE_1112_length_4915_cov_83.481826_g534_i1.p1","ko:_1","K08770"
"NODE_11130_length_1928_cov_43.694879_g3543_i3.p2","ko:_1","K10393"
"NODE_11130_length_1928_cov_43.694879_g3543_i3.p1","ko:_1","K10393"
"NODE_11131_length_1928_cov_41.872237_g6040_i0.p1","ko:_1","K00053"
"NODE_11132_length_1928_cov_36.187601_g6041_i0.p1","ko:_1","K13366"
"NODE_11143_length_1928_cov_7.665768_g6048_i0.p1","ko:_1","K18038"
"NODE_11146_length_1927_cov_27.689860_g1332_i3.p1","ko:_1","K09419"
"NODE_11157_length_1926_cov_42.989207_g6059_i0.p1","ko:_1","K18038"
"NODE_11158_length_1926_cov_39.990826_g6059_i1.p1","ko:_1","K18038"
"NODE_11168_length_1926_cov_6.741500_g6063_i0.p1","ko:_1","K14515"
"NODE_11169_length_1925_cov_90.900108_g6064_i0.p1","ko:_1","K00012"
"NODE_11173_length_1925_cov_42.125270_g993_i4.p1","ko:_1","K03665"
"NODE_11177_length_1925_cov_24.232721_g6069_i0.p1","ko:_1","K01966"
"NODE_1117_length_4911_cov_22.562009_g11_i18.p1","ko:_1","K09480"
"NODE_11181_length_1925_cov_15.110691_g6070_i0.p1","ko:_1","K05970"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_1","K07426"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_2","K07428"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_3","K10717"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_4","K15638"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_5","K17873"
"NODE_11185_length_1925_cov_8.746760_g6071_i0.p1","ko:_6","K20660"
"NODE_11188_length_1924_cov_9.251756_g2922_i2.p1","ko:_1","K15732"
"NODE_11189_length_1924_cov_7.890330_g6074_i0.p1","ko:_1","K14557"
"NODE_11195_length_1923_cov_12.358919_g6080_i0.p1","ko:_1","K14558"
"NODE_11198_length_1923_cov_7.871892_g6048_i1.p1","ko:_1","K18038"
"NODE_111_length_8002_cov_34.986757_g59_i1.p3","ko:_1","K01661"
"NODE_11203_length_1922_cov_11.871823_g6085_i0.p1","ko:_1","K18038"
"NODE_11205_length_1922_cov_4.912926_g6087_i0.p2","ko:_1","K00554"
"NODE_11205_length_1922_cov_4.912926_g6087_i0.p3","ko:_1","K02860"
"NODE_11206_length_1921_cov_141.882035_g5703_i1.p1","ko:_1","K16282"
"NODE_1120_length_4902_cov_51.569269_g539_i0.p1","ko:_1","K15436"
"NODE_1120_length_4902_cov_51.569269_g539_i0.p2","ko:_1","K15275"
"NODE_1120_length_4902_cov_51.569269_g539_i0.p3","ko:_1","K15275"
"NODE_11215_length_1920_cov_26.733081_g6091_i0.p1","ko:_1","K10667"
"NODE_11218_length_1920_cov_7.431511_g6093_i0.p1","ko:_1","K12460"
"NODE_11222_length_1919_cov_86.624594_g6095_i0.p2","ko:_1","K04733"
"NODE_11224_length_1919_cov_47.485915_g993_i5.p1","ko:_1","K03665"
"NODE_11230_length_1918_cov_27.945799_g6101_i0.p1","ko:_1","K00472"
"NODE_11232_length_1918_cov_17.404878_g6102_i0.p1","ko:_1","K01810"
"NODE_11234_length_1918_cov_9.424932_g5942_i1.p1","ko:_1","K16329"
"NODE_11235_length_1917_cov_44.969631_g5208_i1.p1","ko:_1","K06942"
"NODE_11239_length_1917_cov_11.424078_g6105_i0.p1","ko:_1","K09419"
"NODE_11243_length_1916_cov_80.595225_g5772_i1.p1","ko:_1","K03992"
"NODE_11243_length_1916_cov_80.595225_g5772_i1.p1","ko:_2","K19904"
"NODE_11243_length_1916_cov_80.595225_g5772_i1.p1","ko:_3","K20674"
"NODE_11245_length_1916_cov_53.650570_g909_i2.p1","ko:_1","K00106"
"NODE_11246_length_1916_cov_47.572436_g6108_i0.p1","ko:_1","K05761"
"NODE_11247_length_1916_cov_46.768855_g6108_i1.p1","ko:_1","K05761"
"NODE_11248_length_1916_cov_44.099837_g6109_i0.p1","ko:_1","K17757"
"NODE_11249_length_1916_cov_38.045578_g3386_i3.p1","ko:_1","K11836"
"NODE_11252_length_1916_cov_17.455236_g6112_i0.p1","ko:_1","K00472"
"NODE_11253_length_1916_cov_17.298426_g6113_i0.p1","ko:_1","K08916"
"NODE_11253_length_1916_cov_17.298426_g6113_i0.p2","ko:_1","K01802"
"NODE_11253_length_1916_cov_17.298426_g6113_i0.p2","ko:_2","K03772"
"NODE_11255_length_1916_cov_14.757461_g6114_i0.p1","ko:_1","K06063"
"NODE_11257_length_1916_cov_8.200217_g5240_i2.p1","ko:_1","K00797"
"NODE_11259_length_1916_cov_7.096582_g6117_i0.p1","ko:_1","K18808"
"NODE_11261_length_1916_cov_5.467173_g5605_i1.p1","ko:_1","K01165"
"NODE_11265_length_1915_cov_45.546688_g6121_i0.p2","ko:_1","K09592"
"NODE_11268_length_1915_cov_14.931053_g6123_i0.p1","ko:_1","K07562"
"NODE_11276_length_1914_cov_26.970125_g6091_i1.p1","ko:_1","K10667"
"NODE_11279_length_1914_cov_3.686583_g6128_i0.p2","ko:_1","K01770"
"NODE_1127_length_4894_cov_30.922423_g318_i1.p2","ko:_1","K01079"
"NODE_1127_length_4894_cov_30.922423_g318_i1.p1","ko:_1","K17907"
"NODE_11280_length_1913_cov_111.455978_g5636_i1.p1","ko:_1","K09838"
"NODE_11281_length_1913_cov_39.386413_g6129_i0.p1","ko:_1","K12823"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p1","ko:_1","K11366"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p1","ko:_2","K11835"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p1","ko:_3","K11839"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p1","ko:_4","K11870"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p2","ko:_1","K11366"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p2","ko:_2","K11835"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p2","ko:_3","K11839"
"NODE_11282_length_1913_cov_35.269565_g5758_i1.p2","ko:_4","K11870"
"NODE_1128_length_4893_cov_26.817012_g488_i1.p2","ko:_1","K11855"
"NODE_1128_length_4893_cov_26.817012_g488_i1.p3","ko:_1","K11855"
"NODE_1128_length_4893_cov_26.817012_g488_i1.p1","ko:_1","K08576"
"NODE_11293_length_1912_cov_15.841218_g6137_i0.p1","ko:_1","K07428"
"NODE_11293_length_1912_cov_15.841218_g6137_i0.p1","ko:_2","K15877"
"NODE_11293_length_1912_cov_15.841218_g6137_i0.p1","ko:_3","K21294"
"NODE_11295_length_1912_cov_11.746601_g5975_i1.p1","ko:_1","K07179"
"NODE_11298_length_1911_cov_55.476061_g5684_i1.p1","ko:_1","K00873"
"NODE_11301_length_1911_cov_27.982046_g6141_i0.p1","ko:_1","K01893"
"NODE_11303_length_1911_cov_21.881937_g6143_i0.p2","ko:_1","K03841"
"NODE_11309_length_1911_cov_4.690968_g6146_i0.p1","ko:_1","K12322"
"NODE_1130_length_4891_cov_25.811540_g544_i0.p1","ko:_1","K13240"
"NODE_1130_length_4891_cov_25.811540_g544_i0.p1","ko:_2","K13241"
"NODE_11310_length_1910_cov_778.812194_g6147_i0.p1","ko:_1","K00274"
"NODE_11310_length_1910_cov_778.812194_g6147_i0.p1","ko:_2","K12815"
"NODE_11312_length_1910_cov_63.178008_g3940_i4.p1","ko:_1","K00387"
"NODE_11312_length_1910_cov_63.178008_g3940_i4.p2","ko:_1","K00387"
"NODE_11314_length_1910_cov_27.537289_g6148_i0.p1","ko:_1","K09490"
"NODE_11315_length_1910_cov_20.621121_g6149_i0.p1","ko:_1","K10260"
"NODE_11319_length_1910_cov_7.529124_g6153_i0.p1","ko:_1","K01404"
"NODE_11319_length_1910_cov_7.529124_g6153_i0.p1","ko:_2","K13539"
"NODE_1131_length_4891_cov_25.364674_g544_i1.p1","ko:_1","K13240"
"NODE_1131_length_4891_cov_25.364674_g544_i1.p1","ko:_2","K13241"
"NODE_11320_length_1910_cov_6.437126_g6154_i0.p2","ko:_1","K01754"
"NODE_11320_length_1910_cov_6.437126_g6154_i0.p1","ko:_1","K00053"
"NODE_11323_length_1909_cov_30.688453_g6157_i0.p1","ko:_1","K20299"
"NODE_11329_length_1909_cov_10.945534_g6161_i0.p1","ko:_1","K03023"
"NODE_1132_length_4890_cov_94.006851_g444_i3.p3","ko:_1","K00323"
"NODE_1132_length_4890_cov_94.006851_g444_i3.p1","ko:_1","K00323"
"NODE_11330_length_1909_cov_10.684641_g6161_i1.p1","ko:_1","K03023"
