"orfs","pfam_iteration","pfam_id"
"NODE_10232_length_1713_cov_18.218902_g6784_i0.p1","pfam_1","2OG-FeII_Oxy_3"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_1","EGF"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_2","EGF_CA"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_3","GUB_WAK_bind"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_4","Pkinase"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_5","Pkinase_Tyr"
"NODE_10233_length_1713_cov_17.004268_g6785_i0.p1","pfam_6","WAK"
"NODE_10237_length_1713_cov_10.381707_g6290_i1.p1","pfam_1","MBOAT_2"
"NODE_10237_length_1713_cov_10.381707_g6290_i1.p1","pfam_2","Peptidase_S8"
"NODE_10238_length_1713_cov_9.776220_g6788_i0.p1","pfam_1","CRAL_TRIO"
"NODE_10238_length_1713_cov_9.776220_g6788_i0.p1","pfam_2","CRAL_TRIO_N"
"NODE_10239_length_1713_cov_6.975610_g6789_i0.p1","pfam_1","zf-MYND"
"NODE_10239_length_1713_cov_6.975610_g6789_i0.p2","pfam_1","CIA30"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_1","AAA_16"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_2","GAF"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_3","HATPase_c"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_4","HisKA"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_5","Pkinase"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p2","pfam_6","Response_reg"
"NODE_1023_length_4066_cov_22.421988_g704_i0.p1","pfam_1","SIR2_2"
"NODE_10246_length_1712_cov_18.904210_g6795_i0.p1","pfam_1","Sigma70_r2"
"NODE_10246_length_1712_cov_18.904210_g6795_i0.p1","pfam_2","Sigma70_r4"
"NODE_10247_length_1712_cov_14.351434_g6796_i0.p1","pfam_1","2OG-FeII_Oxy_3"
"NODE_10250_length_1712_cov_13.507627_g3660_i1.p1","pfam_1","Pkinase"
"NODE_10251_length_1712_cov_8.211104_g6747_i1.p1","pfam_1","CRM1_C"
"NODE_10252_length_1711_cov_67.731990_g6797_i0.p1","pfam_1","Abhydrolase_1"
"NODE_10252_length_1711_cov_67.731990_g6797_i0.p1","pfam_2","Abhydrolase_6"
"NODE_10253_length_1711_cov_35.637973_g6743_i1.p1","pfam_1","Ank_2"
"NODE_10255_length_1711_cov_18.274725_g6798_i0.p1","pfam_1","UbiA"
"NODE_10259_length_1711_cov_9.575092_g6800_i0.p1","pfam_1","DUF760"
"NODE_1025_length_4066_cov_15.129977_g706_i0.p1","pfam_1","DUF4988"
"NODE_1025_length_4066_cov_15.129977_g706_i0.p1","pfam_2","LRR_5"
"NODE_10262_length_1711_cov_7.381563_g4740_i2.p1","pfam_1","WWE"
"NODE_10262_length_1711_cov_7.381563_g4740_i2.p1","pfam_2","zf-C3HC4"
"NODE_10262_length_1711_cov_7.381563_g4740_i2.p1","pfam_3","zf-RING_UBOX"
"NODE_10263_length_1711_cov_6.856532_g6802_i0.p1","pfam_1","Exo_endo_phos"
"NODE_10264_length_1710_cov_482.662798_g6270_i1.p1","pfam_1","Hexapep"
"NODE_10264_length_1710_cov_482.662798_g6270_i1.p2","pfam_1","CytB6-F_Fe-S"
"NODE_10264_length_1710_cov_482.662798_g6270_i1.p2","pfam_2","Rieske"
"NODE_10265_length_1710_cov_220.838119_g6803_i0.p1","pfam_1","DEAD"
"NODE_10265_length_1710_cov_220.838119_g6803_i0.p1","pfam_2","Helicase_C"
"NODE_10266_length_1710_cov_90.748931_g6804_i0.p1","pfam_1","FKBP_C"
"NODE_10266_length_1710_cov_90.748931_g6804_i0.p3","pfam_1","DUF1415"
"NODE_10267_length_1710_cov_21.384850_g6805_i0.p1","pfam_1","Death"
"NODE_10267_length_1710_cov_21.384850_g6805_i0.p1","pfam_2","Mucin-like"
"NODE_10267_length_1710_cov_21.384850_g6805_i0.p1","pfam_3","NACHT"
"NODE_10268_length_1710_cov_9.745877_g6806_i0.p1","pfam_1","adh_short"
"NODE_10269_length_1710_cov_9.126451_g6807_i0.p1","pfam_1","Sulfotransfer_2"
"NODE_1026_length_4065_cov_49.953657_g42_i16.p1","pfam_1","DUF3656"
"NODE_1026_length_4065_cov_49.953657_g42_i16.p1","pfam_2","Peptidase_U32"
"NODE_10270_length_1710_cov_8.722053_g6808_i0.p1","pfam_1","Aldo_ket_red"
"NODE_10271_length_1710_cov_5.985339_g6123_i1.p1","pfam_1","Presenilin"
"NODE_10272_length_1710_cov_5.079414_g6809_i0.p1","pfam_1","MCM"
"NODE_10272_length_1710_cov_5.079414_g6809_i0.p1","pfam_2","MCM_N"
"NODE_10272_length_1710_cov_5.079414_g6809_i0.p1","pfam_3","MCM_OB"
"NODE_10276_length_1709_cov_18.882029_g3295_i2.p1","pfam_1","DUF839"
"NODE_10279_length_1709_cov_7.488386_g6813_i0.p1","pfam_1","Kdo"
"NODE_10280_length_1709_cov_4.204156_g6814_i0.p1","pfam_1","Gln-synt_C"
"NODE_10280_length_1709_cov_4.204156_g6814_i0.p1","pfam_2","Gln-synt_N"
"NODE_10280_length_1709_cov_4.204156_g6814_i0.p3","pfam_1","P-II"
"NODE_10281_length_1708_cov_535.282569_g6815_i0.p1","pfam_1","Na_H_Exchanger"
"NODE_10281_length_1708_cov_535.282569_g6815_i0.p1","pfam_2","TrkA_N"
"NODE_10281_length_1708_cov_535.282569_g6815_i0.p2","pfam_1","Na_H_Exchanger"
"NODE_10281_length_1708_cov_535.282569_g6815_i0.p2","pfam_2","TrkA_N"
"NODE_10282_length_1708_cov_126.359021_g6169_i1.p1","pfam_1","TMEM65"
"NODE_10285_length_1708_cov_21.488685_g6817_i0.p1","pfam_1","Pkinase"
"NODE_10286_length_1708_cov_20.946789_g6818_i0.p1","pfam_1","Cyt-b5"
"NODE_10286_length_1708_cov_20.946789_g6818_i0.p1","pfam_2","FA_desaturase"
"NODE_10288_length_1707_cov_697.708690_g6322_i2.p1","pfam_1","AIM24"
"NODE_10288_length_1707_cov_697.708690_g6322_i2.p1","pfam_2","DUF4339"
"NODE_10289_length_1707_cov_644.634639_g6322_i3.p1","pfam_1","AIM24"
"NODE_10289_length_1707_cov_644.634639_g6322_i3.p1","pfam_2","DUF4339"
"NODE_10291_length_1707_cov_317.551408_g6151_i1.p1","pfam_1","Tubulin_C"
"NODE_10292_length_1707_cov_89.243574_g6453_i3.p1","pfam_1","DUF3641"
"NODE_10292_length_1707_cov_89.243574_g6453_i3.p1","pfam_2","Radical_SAM"
"NODE_10297_length_1707_cov_6.604651_g6823_i0.p1","pfam_1","MPC"
"NODE_10298_length_1707_cov_6.271114_g6824_i0.p1","pfam_1","Pirin"
"NODE_10298_length_1707_cov_6.271114_g6824_i0.p1","pfam_2","Pirin_C"
"NODE_1029_length_4063_cov_25.068672_g708_i0.p2","pfam_1","ShK"
"NODE_1029_length_4063_cov_25.068672_g708_i0.p2","pfam_2","Tyrosinase"
"NODE_1029_length_4063_cov_25.068672_g708_i0.p1","pfam_1","2OG-FeII_Oxy_3"
"NODE_1029_length_4063_cov_25.068672_g708_i0.p1","pfam_2","ShK"
"NODE_102_length_7050_cov_54.628924_g74_i0.p1","pfam_1","RSN1_7TM"
"NODE_10300_length_1707_cov_5.342105_g6558_i1.p1","pfam_1","LRRNT_2"
"NODE_10300_length_1707_cov_5.342105_g6558_i1.p1","pfam_2","LRR_1"
"NODE_10300_length_1707_cov_5.342105_g6558_i1.p1","pfam_3","LRR_4"
"NODE_10300_length_1707_cov_5.342105_g6558_i1.p1","pfam_4","LRR_6"
"NODE_10300_length_1707_cov_5.342105_g6558_i1.p1","pfam_5","LRR_8"
"NODE_10302_length_1707_cov_2.727050_g6826_i0.p1","pfam_1","Myb_DNA-binding"
"NODE_10305_length_1706_cov_55.748928_g676_i3.p1","pfam_1","Asn_synthase"
"NODE_10305_length_1706_cov_55.748928_g676_i3.p1","pfam_2","GATase_7"
"NODE_10305_length_1706_cov_55.748928_g676_i3.p1","pfam_3","NAD_synthase"
"NODE_10310_length_1706_cov_29.499694_g6286_i1.p1","pfam_1","GFO_IDH_MocA"
"NODE_10310_length_1706_cov_29.499694_g6286_i1.p1","pfam_2","GFO_IDH_MocA_C"
"NODE_10311_length_1706_cov_27.695652_g6830_i0.p1","pfam_1","APG6"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p2","pfam_1","AA_kinase"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p2","pfam_2","ACT_7"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p2","pfam_3","Homoserine_dh"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p2","pfam_4","NAD_binding_3"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p1","pfam_1","AA_kinase"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p1","pfam_2","ACT_7"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p1","pfam_3","Homoserine_dh"
"NODE_10312_length_1706_cov_27.457440_g2677_i2.p1","pfam_4","NAD_binding_3"
"NODE_10316_length_1706_cov_10.712799_g6833_i0.p2","pfam_1","PsbU"
"NODE_10317_length_1706_cov_8.859155_g6834_i0.p1","pfam_1","IF3_C"
"NODE_10317_length_1706_cov_8.859155_g6834_i0.p2","pfam_1","AAA"
"NODE_10318_length_1706_cov_8.012860_g6835_i0.p1","pfam_1","PA"
"NODE_10319_length_1706_cov_6.587263_g6835_i1.p1","pfam_1","PA"
"NODE_1031_length_4061_cov_15.015797_g710_i0.p1","pfam_1","Glyco_transf_92"
"NODE_1031_length_4061_cov_15.015797_g710_i0.p2","pfam_1","CRAL_TRIO"
"NODE_1031_length_4061_cov_15.015797_g710_i0.p2","pfam_2","CRAL_TRIO_N"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_1","AAA_16"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_2","CHASE3"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_3","DUF4118"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_4","GAF_2"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_5","HATPase_c"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_6","HisKA"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_7","PAS"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_8","PAS_3"
"NODE_10320_length_1706_cov_3.718310_g6836_i0.p1","pfam_9","PAS_9"
"NODE_10323_length_1705_cov_59.797794_g6838_i0.p1","pfam_1","SnoaL_3"
"NODE_10326_length_1705_cov_11.696078_g6839_i0.p1","pfam_1","Pkinase"
"NODE_1032_length_4060_cov_65.145974_g711_i0.p1","pfam_1","PAP_assoc"
"NODE_10330_length_1704_cov_75.396689_g6612_i1.p1","pfam_1","Beta-lactamase"
"NODE_10330_length_1704_cov_75.396689_g6612_i1.p1","pfam_2","YdjC"
"NODE_10335_length_1704_cov_10.568363_g6839_i1.p1","pfam_1","Pkinase"
"NODE_10338_length_1704_cov_5.897609_g6846_i0.p2","pfam_1","BPD_transp_1"
"NODE_10338_length_1704_cov_5.897609_g6846_i0.p1","pfam_1","SBP_bac_3"
"NODE_10339_length_1704_cov_3.292459_g6847_i0.p1","pfam_1","DUF4414"
"NODE_10339_length_1704_cov_3.292459_g6847_i0.p1","pfam_2","DUF908"
"NODE_10339_length_1704_cov_3.292459_g6847_i0.p1","pfam_3","DUF913"
"NODE_10339_length_1704_cov_3.292459_g6847_i0.p1","pfam_4","HECT"
"NODE_10339_length_1704_cov_3.292459_g6847_i0.p1","pfam_5","UBA"
"NODE_1033_length_4058_cov_69.510916_g712_i0.p1","pfam_1","ABC_membrane"
"NODE_1033_length_4058_cov_69.510916_g712_i0.p1","pfam_2","ABC_tran"
"NODE_10340_length_1703_cov_50.695092_g6848_i0.p1","pfam_1","Pyr_redox_2"
"NODE_10340_length_1703_cov_50.695092_g6848_i0.p1","pfam_2","Pyr_redox_dim"
"NODE_10342_length_1703_cov_37.306748_g6850_i0.p1","pfam_1","Haemolytic"
"NODE_10344_length_1703_cov_19.011043_g6851_i0.p2","pfam_1","Peptidase_M48"
"NODE_10344_length_1703_cov_19.011043_g6851_i0.p2","pfam_2","Peptidase_M48_N"
"NODE_10344_length_1703_cov_19.011043_g6851_i0.p1","pfam_1","Peptidase_M48"
"NODE_10344_length_1703_cov_19.011043_g6851_i0.p1","pfam_2","Peptidase_M48_N"
"NODE_10346_length_1703_cov_18.090184_g6853_i0.p1","pfam_1","SecA_DEAD"
"NODE_10346_length_1703_cov_18.090184_g6853_i0.p1","pfam_2","SecA_PP_bind"
"NODE_10346_length_1703_cov_18.090184_g6853_i0.p1","pfam_3","SecA_SW"
"NODE_1034_length_4058_cov_68.999749_g712_i1.p1","pfam_1","ABC_membrane"
"NODE_1034_length_4058_cov_68.999749_g712_i1.p1","pfam_2","ABC_tran"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_1","Ank_2"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_2","Ank_3"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_3","Ank_4"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_4","Ank_5"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_5","BRCT_2"
"NODE_10350_length_1703_cov_13.842331_g6856_i0.p1","pfam_6","zf-RING_6"
"NODE_10351_length_1703_cov_12.407362_g6857_i0.p1","pfam_1","Rubis-subs-bind"
"NODE_10352_length_1703_cov_12.250307_g6833_i1.p2","pfam_1","PsbU"
"NODE_10353_length_1703_cov_12.219018_g6858_i0.p1","pfam_1","AAA_16"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p2","pfam_1","Cyt-b5"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p2","pfam_2","Mo-co_dimer"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p2","pfam_3","Oxidored_molyb"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p1","pfam_1","Cyt-b5"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p1","pfam_2","Mo-co_dimer"
"NODE_10358_length_1702_cov_34.583180_g6862_i0.p1","pfam_3","Oxidored_molyb"
"NODE_10359_length_1702_cov_29.512584_g6863_i0.p4","pfam_1","CRAL_TRIO"
"NODE_10359_length_1702_cov_29.512584_g6863_i0.p1","pfam_1","CRAL_TRIO"
"NODE_1035_length_4057_cov_29.041165_g630_i1.p1","pfam_1","SRP54"
"NODE_10360_length_1702_cov_10.487416_g6864_i0.p1","pfam_1","E2F_TDP"
"NODE_10362_length_1702_cov_5.846532_g6866_i0.p1","pfam_1","Aminotran_1_2"
"NODE_10363_length_1701_cov_166.041769_g6867_i0.p2","pfam_1","Snf7"
"NODE_10363_length_1701_cov_166.041769_g6867_i0.p1","pfam_1","Snf7"
"NODE_10364_length_1701_cov_63.272727_g6764_i1.p1","pfam_1","Thiolase_C"
"NODE_10364_length_1701_cov_63.272727_g6764_i1.p1","pfam_2","Thiolase_N"
"NODE_10365_length_1701_cov_19.177518_g6745_i1.p1","pfam_1","CRAL_TRIO"
"NODE_10365_length_1701_cov_19.177518_g6745_i1.p1","pfam_2","Y_phosphatase"
"NODE_10366_length_1701_cov_15.927518_g6868_i0.p1","pfam_1","SHMT"
"NODE_10369_length_1700_cov_60.105716_g1672_i3.p1","pfam_1","Glu_cyclase_2"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p1","pfam_1","Lig_chan"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p2","pfam_1","Ank"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p2","pfam_2","Ank_2"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p2","pfam_3","Ank_4"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p2","pfam_4","Ank_5"
"NODE_1036_length_4056_cov_85.310570_g713_i0.p2","pfam_5","LEM"
"NODE_10370_length_1700_cov_51.620160_g6869_i0.p1","pfam_1","Aldo_ket_red"
"NODE_10371_length_1700_cov_29.376152_g6870_i0.p1","pfam_1","Biotin_lipoyl"
"NODE_10371_length_1700_cov_29.376152_g6870_i0.p1","pfam_2","HMGL-like"
"NODE_10371_length_1700_cov_29.376152_g6870_i0.p1","pfam_3","PYC_OADA"
"NODE_10374_length_1700_cov_13.060848_g6873_i0.p1","pfam_1","FISNA"
"NODE_10374_length_1700_cov_13.060848_g6873_i0.p1","pfam_2","LRR_6"
"NODE_10374_length_1700_cov_13.060848_g6873_i0.p1","pfam_3","NACHT"
"NODE_10374_length_1700_cov_13.060848_g6873_i0.p1","pfam_4","PYRIN"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_1","TPR_1"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_2","TPR_11"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_3","TPR_12"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_4","TPR_16"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_5","TPR_2"
"NODE_10376_length_1699_cov_103.378844_g11_i3.p1","pfam_6","TPR_8"
"NODE_10378_length_1699_cov_31.095326_g6874_i0.p2","pfam_1","HA"
"NODE_10379_length_1699_cov_30.100246_g6511_i1.p1","pfam_1","WD40"
"NODE_10381_length_1699_cov_21.230627_g6396_i1.p1","pfam_1","Amidohydro_1"
"NODE_10381_length_1699_cov_21.230627_g6396_i1.p1","pfam_2","Urease_alpha"
"NODE_10381_length_1699_cov_21.230627_g6396_i1.p1","pfam_3","Urease_beta"
"NODE_10381_length_1699_cov_21.230627_g6396_i1.p1","pfam_4","Urease_gamma"
"NODE_10382_length_1699_cov_14.648831_g6876_i0.p1","pfam_1","Aa_trans"
"NODE_10383_length_1699_cov_13.674047_g6876_i1.p1","pfam_1","Aa_trans"
"NODE_10384_length_1699_cov_12.619311_g6877_i0.p1","pfam_1","CMAS"
"NODE_10384_length_1699_cov_12.619311_g6877_i0.p2","pfam_1","AMP-binding"
"NODE_10384_length_1699_cov_12.619311_g6877_i0.p2","pfam_2","AMP-binding_C"
"NODE_10388_length_1699_cov_5.072571_g6880_i0.p1","pfam_1","Aldedh"
"NODE_10389_length_1699_cov_4.396064_g6881_i0.p1","pfam_1","Utp12"
"NODE_1038_length_4054_cov_68.997739_g493_i2.p2","pfam_1","PP2C"
"NODE_1038_length_4054_cov_68.997739_g493_i2.p1","pfam_1","DUF659"
"NODE_1038_length_4054_cov_68.997739_g493_i2.p1","pfam_2","Dimer_Tnp_hAT"
"NODE_1038_length_4054_cov_68.997739_g493_i2.p1","pfam_3","zf-BED"
"NODE_10391_length_1698_cov_111.811077_g6883_i0.p1","pfam_1","HA"
"NODE_10392_length_1698_cov_34.761231_g1614_i1.p1","pfam_1","Anoctamin"
"NODE_10398_length_1698_cov_10.544000_g6350_i1.p1","pfam_1","Arf"
"NODE_103_length_7046_cov_277.144988_g75_i0.p1","pfam_1","DUF179"
"NODE_10400_length_1698_cov_9.623385_g6887_i0.p1","pfam_1","DUF2039"
"NODE_10402_length_1698_cov_5.462769_g6889_i0.p1","pfam_1","MatE"
"NODE_10407_length_1697_cov_12.146552_g6464_i1.p1","pfam_1","LRRNT_2"
"NODE_10407_length_1697_cov_12.146552_g6464_i1.p1","pfam_2","LRR_1"
"NODE_10407_length_1697_cov_12.146552_g6464_i1.p1","pfam_3","LRR_6"
"NODE_10407_length_1697_cov_12.146552_g6464_i1.p1","pfam_4","LRR_8"
"NODE_10408_length_1697_cov_10.036946_g6893_i0.p1","pfam_1","TCR"
"NODE_10411_length_1697_cov_6.861453_g5089_i1.p1","pfam_1","Las1"
"NODE_10413_length_1697_cov_4.253079_g6763_i1.p1","pfam_1","ABC_tran"
"NODE_10414_length_1697_cov_3.869458_g6231_i1.p1","pfam_1","DUF1996"
"NODE_10414_length_1697_cov_3.869458_g6231_i1.p1","pfam_2","WSC"
"NODE_10415_length_1696_cov_99.443623_g6896_i0.p2","pfam_1","HMG_box"
"NODE_10415_length_1696_cov_99.443623_g6896_i0.p1","pfam_1","C2"
"NODE_10416_length_1696_cov_64.157116_g6897_i0.p1","pfam_1","PDEase_I"
"NODE_10416_length_1696_cov_64.157116_g6897_i0.p1","pfam_2","PDEase_I_N"
"NODE_1041_length_4051_cov_66.385872_g717_i0.p1","pfam_1","Anoctamin"
"NODE_10420_length_1696_cov_15.309920_g6900_i0.p1","pfam_1","DUF839"
"NODE_10420_length_1696_cov_15.309920_g6900_i0.p1","pfam_2","PD40"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p2","pfam_1","AA_kinase"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p2","pfam_2","ACT"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p2","pfam_3","Homoserine_dh"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p2","pfam_4","NAD_binding_3"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p1","pfam_1","GHMP_kinases_C"
"NODE_10423_length_1696_cov_3.500308_g6901_i0.p1","pfam_2","GHMP_kinases_N"
"NODE_10424_length_1695_cov_352.954994_g735_i6.p1","pfam_1","FYVE"
"NODE_10424_length_1695_cov_352.954994_g735_i6.p1","pfam_2","UPRTase"
"NODE_10424_length_1695_cov_352.954994_g735_i6.p2","pfam_1","DUF3616"
"NODE_10424_length_1695_cov_352.954994_g735_i6.p2","pfam_2","Exo_endo_phos"
"NODE_10424_length_1695_cov_352.954994_g735_i6.p2","pfam_3","LTD"
"NODE_10425_length_1695_cov_54.866215_g6902_i0.p1","pfam_1","Glyco_transf_7C"
"NODE_10425_length_1695_cov_54.866215_g6902_i0.p1","pfam_2","Glyco_transf_7N"
"NODE_10426_length_1695_cov_52.358200_g6903_i0.p1","pfam_1","ArfGap"
"NODE_10429_length_1695_cov_24.049322_g6906_i0.p1","pfam_1","DUF1995"
"NODE_1042_length_4050_cov_106.413880_g666_i1.p1","pfam_1","NB-ARC"
"NODE_1042_length_4050_cov_106.413880_g666_i1.p1","pfam_2","PAH"
"NODE_1042_length_4050_cov_106.413880_g666_i1.p1","pfam_3","Sin3_corepress"
"NODE_1042_length_4050_cov_106.413880_g666_i1.p1","pfam_4","Sin3a_C"
"NODE_10430_length_1695_cov_23.312577_g6907_i0.p1","pfam_1","CRAL_TRIO"
"NODE_10430_length_1695_cov_23.312577_g6907_i0.p1","pfam_2","CRAL_TRIO_N"
"NODE_10432_length_1695_cov_18.968557_g6909_i0.p1","pfam_1","PfkB"
"NODE_10437_length_1695_cov_2.696054_g6912_i0.p1","pfam_1","CRAL_TRIO"
"NODE_10439_length_1694_cov_47.304750_g5943_i1.p1","pfam_1","2OG-FeII_Oxy_3"
"NODE_10440_length_1694_cov_40.528069_g6914_i0.p1","pfam_1","PCI"
"NODE_10445_length_1694_cov_6.522517_g6917_i0.p1","pfam_1","Autotransporter"
"NODE_10445_length_1694_cov_6.522517_g6917_i0.p1","pfam_2","Calx-beta"
"NODE_10446_length_1694_cov_6.505244_g6918_i0.p1","pfam_1","Peptidase_M48"
"NODE_10448_length_1693_cov_112.266049_g6360_i1.p1","pfam_1","HSF_DNA-bind"
"NODE_10449_length_1693_cov_96.970988_g6920_i0.p1","pfam_1","VDE"
"NODE_10450_length_1693_cov_69.609877_g6921_i0.p1","pfam_1","Choline_transpo"
"NODE_10451_length_1693_cov_57.956790_g6922_i0.p1","pfam_1","BTB"
"NODE_10451_length_1693_cov_57.956790_g6922_i0.p1","pfam_2","Rep-A_N"
"NODE_10452_length_1693_cov_48.006173_g6923_i0.p1","pfam_1","LMBR1"
"NODE_10453_length_1693_cov_40.784568_g6863_i1.p1","pfam_1","CRAL_TRIO"
"NODE_10454_length_1693_cov_16.361728_g6924_i0.p1","pfam_1","Cpn60_TCP1"
"NODE_10457_length_1693_cov_13.532716_g6925_i0.p1","pfam_1","Methyltransf_16"
"NODE_1045_length_4050_cov_30.940156_g718_i0.p1","pfam_1","PHD_2"
"NODE_1045_length_4050_cov_30.940156_g718_i0.p1","pfam_2","zf-HC5HC2H_2"
"NODE_10461_length_1693_cov_5.077778_g1858_i2.p1","pfam_1","Helicase_C"
"NODE_10461_length_1693_cov_5.077778_g1858_i2.p1","pfam_2","SNF2_N"
"NODE_10464_length_1692_cov_55.657196_g6902_i1.p1","pfam_1","Glyco_transf_7C"
"NODE_10464_length_1692_cov_55.657196_g6902_i1.p1","pfam_2","Glyco_transf_7N"
"NODE_10467_length_1692_cov_20.901174_g3662_i1.p1","pfam_1","SSF"
"NODE_10469_length_1692_cov_11.273008_g6864_i1.p1","pfam_1","E2F_TDP"
"NODE_1046_length_4050_cov_17.559215_g719_i0.p1","pfam_1","DEAD"
"NODE_1046_length_4050_cov_17.559215_g719_i0.p1","pfam_2","DSHCT"
"NODE_10471_length_1692_cov_3.382335_g6934_i0.p1","pfam_1","Lipase_GDSL_2"
"NODE_10474_length_1691_cov_39.663164_g6936_i0.p1","pfam_1","MINDY_DUB"
"NODE_10476_length_1691_cov_19.115575_g6938_i0.p1","pfam_1","Globin"
"NODE_10478_length_1691_cov_16.039555_g2132_i1.p1","pfam_1","DSPc"
"NODE_10478_length_1691_cov_16.039555_g2132_i1.p1","pfam_2","Y_phosphatase"
"NODE_10479_length_1691_cov_14.190977_g6940_i0.p1","pfam_1","SpoU_methylase"
"NODE_10481_length_1691_cov_10.802843_g6941_i0.p1","pfam_1","Mpv17_PMP22"
"NODE_10482_length_1691_cov_8.132880_g6942_i0.p1","pfam_1","A_deaminase"
"NODE_10484_length_1691_cov_6.831891_g6944_i0.p1","pfam_1","Ank_2"
"NODE_10484_length_1691_cov_6.831891_g6944_i0.p1","pfam_2","Ank_4"
"NODE_10484_length_1691_cov_6.831891_g6944_i0.p1","pfam_3","GDPD"
"NODE_10484_length_1691_cov_6.831891_g6944_i0.p1","pfam_4","SPX"
"NODE_10485_length_1690_cov_169.092146_g6389_i1.p1","pfam_1","DAHP_synth_2"
"NODE_10486_length_1690_cov_25.448980_g6945_i0.p1","pfam_1","EF-hand_1"
"NODE_10486_length_1690_cov_25.448980_g6945_i0.p1","pfam_2","EF-hand_5"
"NODE_10486_length_1690_cov_25.448980_g6945_i0.p1","pfam_3","EF-hand_7"
"NODE_10486_length_1690_cov_25.448980_g6945_i0.p1","pfam_4","EF-hand_8"
"NODE_10486_length_1690_cov_25.448980_g6945_i0.p1","pfam_5","Pkinase"
"NODE_10487_length_1690_cov_23.468151_g6946_i0.p1","pfam_1","DnaJ"
"NODE_10489_length_1690_cov_18.136054_g6947_i0.p1","pfam_1","LRR_6"
"NODE_10489_length_1690_cov_18.136054_g6947_i0.p1","pfam_2","SAM_2"
"NODE_1048_length_4046_cov_128.444500_g633_i1.p2","pfam_1","Pkinase"
"NODE_1048_length_4046_cov_128.444500_g633_i1.p2","pfam_2","Pkinase_Tyr"
"NODE_1048_length_4046_cov_128.444500_g633_i1.p2","pfam_3","WD40"
"NODE_1048_length_4046_cov_128.444500_g633_i1.p1","pfam_1","DegT_DnrJ_EryC1"
"NODE_10494_length_1690_cov_11.127396_g6948_i0.p1","pfam_1","ABC1"
"NODE_10495_length_1690_cov_10.376005_g6949_i0.p1","pfam_1","Orn_Arg_deC_N"
"NODE_10495_length_1690_cov_10.376005_g6949_i0.p1","pfam_2","Orn_DAP_Arg_deC"
"NODE_10496_length_1690_cov_9.752010_g6950_i0.p1","pfam_1","Patatin"
