"orfs","ko_iteration","ko_id"
"NODE_107_length_6964_cov_278.156871_g75_i1.p1","ko:_1","K07735"
"NODE_10800_length_1665_cov_16.690327_g7155_i0.p1","ko:_1","K08513"
"NODE_10801_length_1665_cov_10.948492_g7156_i0.p1","ko:_1","K01092"
"NODE_10804_length_1665_cov_8.739322_g7159_i0.p1","ko:_1","K14289"
"NODE_10808_length_1664_cov_97.923319_g7161_i0.p1","ko:_1","K03676"
"NODE_1080_length_4012_cov_53.794364_g740_i0.p1","ko:_1","K01867"
"NODE_10812_length_1664_cov_35.538655_g6897_i1.p1","ko:_1","K13293"
"NODE_10813_length_1664_cov_33.133878_g7165_i0.p1","ko:_1","K00600"
"NODE_10814_length_1664_cov_24.887492_g1601_i1.p1","ko:_1","K01312"
"NODE_10814_length_1664_cov_24.887492_g1601_i1.p1","ko:_2","K01317"
"NODE_10819_length_1664_cov_10.118793_g7167_i0.p1","ko:_1","K17499"
"NODE_1081_length_4010_cov_45.693675_g741_i0.p1","ko:_1","K20478"
"NODE_10838_length_1662_cov_31.820013_g7176_i0.p1","ko:_1","K13566"
"NODE_1085_length_4000_cov_59.621594_g743_i0.p1","ko:_1","K12856"
"NODE_10868_length_1659_cov_49.839849_g3030_i3.p2","ko:_1","K14304"
"NODE_10870_length_1659_cov_34.955233_g7193_i0.p1","ko:_1","K04487"
"NODE_10872_length_1659_cov_19.712484_g7195_i0.p1","ko:_1","K12307"
"NODE_10876_length_1659_cov_12.943884_g7196_i0.p1","ko:_1","K11324"
"NODE_10879_length_1658_cov_1575.863722_g6276_i2.p1","ko:_1","K05692"
"NODE_10881_length_1658_cov_30.647319_g7198_i0.p1","ko:_1","K17495"
"NODE_10882_length_1658_cov_20.592429_g3905_i1.p1","ko:_1","K03766"
"NODE_10887_length_1657_cov_251.604798_g6741_i1.p1","ko:_1","K19755"
"NODE_10888_length_1657_cov_73.722854_g7200_i0.p1","ko:_1","K17616"
"NODE_10892_length_1657_cov_15.090909_g7202_i0.p1","ko:_1","K18038"
"NODE_108_length_6958_cov_714.318083_g52_i1.p1","ko:_1","K00274"
"NODE_108_length_6958_cov_714.318083_g52_i1.p1","ko:_2","K12815"
"NODE_10900_length_1657_cov_7.792929_g7205_i0.p1","ko:_1","K01231"
"NODE_10901_length_1657_cov_7.267677_g7206_i0.p2","ko:_1","K15502"
"NODE_10901_length_1657_cov_7.267677_g7206_i0.p1","ko:_1","K11420"
"NODE_10904_length_1656_cov_33.403664_g7207_i0.p2","ko:_1","K07304"
"NODE_10904_length_1656_cov_33.403664_g7207_i0.p1","ko:_1","K07304"
"NODE_10904_length_1656_cov_33.403664_g7207_i0.p1","ko:_2","K12267"
"NODE_10905_length_1656_cov_16.459255_g6593_i1.p1","ko:_1","K01834"
"NODE_10907_length_1656_cov_10.132028_g7119_i1.p2","ko:_1","K06173"
"NODE_10907_length_1656_cov_10.132028_g7119_i1.p2","ko:_2","K20674"
"NODE_10915_length_1655_cov_13.895070_g2706_i1.p1","ko:_1","K01488"
"NODE_10916_length_1655_cov_8.252212_g3651_i1.p1","ko:_1","K15216"
"NODE_10924_length_1654_cov_52.096142_g5223_i1.p1","ko:_1","K01889"
"NODE_10934_length_1653_cov_53.897468_g7227_i0.p1","ko:_1","K02146"
"NODE_10939_length_1653_cov_4.941772_g7230_i0.p1","ko:_1","K00971"
"NODE_10939_length_1653_cov_4.941772_g7230_i0.p1","ko:_2","K16011"
"NODE_10943_length_1652_cov_43.963901_g6631_i1.p1","ko:_1","K18405"
"NODE_10949_length_1652_cov_11.272324_g7233_i0.p1","ko:_1","K12244"
"NODE_10953_length_1651_cov_286.505070_g5232_i1.p2","ko:_1","K07889"
"NODE_10953_length_1651_cov_286.505070_g5232_i1.p1","ko:_1","K03574"
"NODE_10958_length_1651_cov_19.039924_g7238_i0.p1","ko:_1","K01875"
"NODE_10960_length_1651_cov_17.925856_g7240_i0.p1","ko:_1","K00858"
"NODE_10961_length_1651_cov_16.546895_g7241_i0.p2","ko:_1","K18038"
"NODE_10962_length_1651_cov_15.912548_g7242_i0.p1","ko:_1","K13517"
"NODE_10966_length_1651_cov_7.856147_g7245_i0.p1","ko:_1","K19366"
"NODE_10967_length_1651_cov_6.787706_g7246_i0.p1","ko:_1","K10457"
"NODE_10967_length_1651_cov_6.787706_g7246_i0.p1","ko:_2","K10461"
"NODE_10967_length_1651_cov_6.787706_g7246_i0.p1","ko:_3","K10465"
"NODE_1096_length_3993_cov_11.949745_g751_i0.p2","ko:_1","K13100"
"NODE_1096_length_3993_cov_11.949745_g751_i0.p1","ko:_1","K00852"
"NODE_10970_length_1650_cov_37.050729_g5631_i1.p1","ko:_1","K00873"
"NODE_10971_length_1650_cov_22.298034_g7248_i0.p1","ko:_1","K00164"
"NODE_10979_length_1649_cov_47.632614_g7253_i0.p1","ko:_1","K21737"
"NODE_10982_length_1649_cov_35.067259_g6701_i1.p1","ko:_1","K11985"
"NODE_10991_length_1648_cov_138.712381_g7108_i1.p1","ko:_1","K03262"
"NODE_10993_length_1648_cov_82.129524_g6393_i1.p2","ko:_1","K17808"
"NODE_1099_length_3989_cov_81.998723_g754_i0.p1","ko:_1","K13730"
"NODE_10_length_12419_cov_31.400940_g8_i0.p5","ko:_1","K17578"
"NODE_10_length_12419_cov_31.400940_g8_i0.p3","ko:_1","K14573"
"NODE_11002_length_1648_cov_9.151111_g7264_i0.p1","ko:_1","K17535"
"NODE_11004_length_1648_cov_5.770159_g7266_i0.p1","ko:_1","K14855"
"NODE_11008_length_1647_cov_65.280813_g7270_i0.p1","ko:_1","K06185"
"NODE_11010_length_1647_cov_32.377382_g2677_i4.p2","ko:_1","K09575"
"NODE_11010_length_1647_cov_32.377382_g2677_i4.p2","ko:_2","K09577"
"NODE_11010_length_1647_cov_32.377382_g2677_i4.p1","ko:_1","K12524"
"NODE_11011_length_1647_cov_16.864041_g7271_i0.p1","ko:_1","K15192"
"NODE_11016_length_1647_cov_7.069250_g7275_i0.p1","ko:_1","K15255"
"NODE_11018_length_1647_cov_4.970140_g7277_i0.p1","ko:_1","K03286"
"NODE_11021_length_1646_cov_73.949777_g7280_i0.p1","ko:_1","K18550"
"NODE_11024_length_1646_cov_33.233312_g7283_i0.p1","ko:_1","K00600"
"NODE_11028_length_1646_cov_6.763509_g7285_i0.p1","ko:_1","K06941"
"NODE_11041_length_1644_cov_18.992998_g7290_i0.p1","ko:_1","K08884"
"NODE_11042_length_1644_cov_18.089752_g7291_i0.p1","ko:_1","K21867"
"NODE_11045_length_1644_cov_4.940802_g7294_i0.p1","ko:_1","K08735"
"NODE_11050_length_1643_cov_53.102548_g7297_i0.p1","ko:_1","K03255"
"NODE_11051_length_1643_cov_41.659236_g7298_i0.p1","ko:_1","K08678"
"NODE_11052_length_1643_cov_39.157962_g7299_i0.p1","ko:_1","K01939"
"NODE_1105_length_3981_cov_23.613101_g758_i0.p2","ko:_1","K02211"
"NODE_11064_length_1642_cov_57.904398_g7307_i0.p1","ko:_1","K21777"
"NODE_11065_length_1642_cov_37.133206_g7308_i0.p1","ko:_1","K05917"
"NODE_1106_length_3981_cov_15.713153_g759_i0.p1","ko:_1","K10610"
"NODE_11071_length_1642_cov_11.834289_g7312_i0.p1","ko:_1","K00058"
"NODE_11073_length_1642_cov_9.116635_g7313_i0.p2","ko:_1","K15502"
"NODE_11073_length_1642_cov_9.116635_g7313_i0.p2","ko:_2","K16726"
"NODE_11076_length_1641_cov_17.931122_g7315_i0.p1","ko:_1","K11548"
"NODE_11078_length_1641_cov_11.570791_g7317_i0.p1","ko:_1","K10277"
"NODE_11078_length_1641_cov_11.570791_g7317_i0.p2","ko:_1","K13335"
"NODE_1107_length_3980_cov_16.456104_g760_i0.p1","ko:_1","K01361"
"NODE_11084_length_1641_cov_3.786990_g7322_i0.p1","ko:_1","K01131"
"NODE_11084_length_1641_cov_3.786990_g7322_i0.p1","ko:_2","K01134"
"NODE_11084_length_1641_cov_3.786990_g7322_i0.p1","ko:_3","K12381"
"NODE_11085_length_1640_cov_133.192725_g6723_i1.p1","ko:_1","K10144"
"NODE_1108_length_3979_cov_91.081669_g761_i0.p3","ko:_1","K19584"
"NODE_11094_length_1640_cov_9.781110_g7330_i0.p1","ko:_1","K10865"
"NODE_11097_length_1639_cov_133.806513_g7332_i0.p1","ko:_1","K03942"
"NODE_11099_length_1639_cov_18.062580_g7334_i0.p2","ko:_1","K08869"
"NODE_110_length_6952_cov_57.126327_g78_i0.p1","ko:_1","K00548"
"NODE_11104_length_1639_cov_5.726054_g7337_i0.p1","ko:_1","K11153"
"NODE_11107_length_1638_cov_193.499042_g6722_i1.p1","ko:_1","K03644"
"NODE_11109_length_1638_cov_41.500319_g7340_i0.p1","ko:_1","K07735"
"NODE_11111_length_1638_cov_24.979553_g2997_i1.p1","ko:_1","K01256"
"NODE_11112_length_1638_cov_23.274760_g2997_i2.p1","ko:_1","K01256"
"NODE_11118_length_1638_cov_9.410224_g7233_i1.p1","ko:_1","K12244"
"NODE_11119_length_1638_cov_6.817252_g7345_i0.p1","ko:_1","K07088"
"NODE_11123_length_1637_cov_41.169437_g7347_i0.p2","ko:_1","K01599"
"NODE_11123_length_1637_cov_41.169437_g7347_i0.p1","ko:_1","K01599"
"NODE_11126_length_1637_cov_16.351662_g6091_i1.p1","ko:_1","K13347"
"NODE_11126_length_1637_cov_16.351662_g6091_i1.p1","ko:_2","K13348"
"NODE_11126_length_1637_cov_16.351662_g6091_i1.p1","ko:_3","K13349"
"NODE_11129_length_1637_cov_8.352941_g7352_i0.p1","ko:_1","K09419"
"NODE_1112_length_3976_cov_40.857033_g765_i0.p1","ko:_1","K11491"
"NODE_11134_length_1636_cov_90.866923_g6781_i1.p1","ko:_1","K13576"
"NODE_11134_length_1636_cov_90.866923_g6781_i1.p1","ko:_2","K14997"
"NODE_11135_length_1636_cov_88.956494_g6781_i2.p1","ko:_1","K13576"
"NODE_11135_length_1636_cov_88.956494_g6781_i2.p1","ko:_2","K14997"
"NODE_11139_length_1636_cov_32.102367_g7358_i0.p1","ko:_1","K22378"
"NODE_1113_length_3975_cov_63.419528_g766_i0.p2","ko:_1","K00294"
"NODE_1113_length_3975_cov_63.419528_g766_i0.p1","ko:_1","K04456"
"NODE_11140_length_1636_cov_31.222649_g7359_i0.p1","ko:_1","K18038"
"NODE_11146_length_1636_cov_7.016635_g7364_i0.p1","ko:_1","K00077"
"NODE_11148_length_1636_cov_4.997441_g7366_i0.p1","ko:_1","K07568"
"NODE_11149_length_1635_cov_97.334827_g7367_i0.p2","ko:_1","K10427"
"NODE_11149_length_1635_cov_97.334827_g7367_i0.p1","ko:_1","K03671"
"NODE_1114_length_3975_cov_38.281394_g767_i0.p1","ko:_1","K00211"
"NODE_1114_length_3975_cov_38.281394_g767_i0.p1","ko:_2","K00852"
"NODE_1114_length_3975_cov_38.281394_g767_i0.p1","ko:_3","K12586"
"NODE_1114_length_3975_cov_38.281394_g767_i0.p1","ko:_4","K15227"
"NODE_11150_length_1635_cov_60.542894_g6765_i1.p1","ko:_1","K12850"
"NODE_11153_length_1635_cov_37.583867_g7369_i0.p1","ko:_1","K13822"
"NODE_11153_length_1635_cov_37.583867_g7369_i0.p1","ko:_2","K13827"
"NODE_11153_length_1635_cov_37.583867_g7369_i0.p1","ko:_3","K21893"
"NODE_11159_length_1634_cov_84.065343_g7375_i0.p1","ko:_1","K00898"
"NODE_11161_length_1634_cov_39.533632_g7347_i1.p1","ko:_1","K01599"
"NODE_11162_length_1634_cov_31.278027_g7358_i1.p1","ko:_1","K22378"
"NODE_11163_length_1634_cov_19.689302_g7376_i0.p1","ko:_1","K12398"
"NODE_11167_length_1634_cov_5.740551_g7378_i0.p1","ko:_1","K01338"
"NODE_1116_length_3974_cov_24.724942_g769_i0.p1","ko:_1","K02999"
"NODE_11171_length_1633_cov_33.946154_g7382_i0.p1","ko:_1","K00726"
"NODE_11171_length_1633_cov_33.946154_g7382_i0.p2","ko:_1","K00726"
"NODE_11175_length_1633_cov_5.938462_g7385_i0.p1","ko:_1","K03545"
"NODE_11176_length_1633_cov_5.330769_g7147_i1.p1","ko:_1","K05917"
"NODE_11177_length_1633_cov_3.808974_g7386_i0.p1","ko:_1","K03938"
"NODE_1117_length_3972_cov_88.649654_g713_i1.p2","ko:_1","K21411"
"NODE_11181_length_1632_cov_31.077614_g7390_i0.p1","ko:_1","K03217"
"NODE_11185_length_1632_cov_11.413727_g7393_i0.p1","ko:_1","K00995"
"NODE_11186_length_1632_cov_3.691469_g7394_i0.p1","ko:_1","K15342"
"NODE_11189_length_1631_cov_34.679076_g7395_i0.p1","ko:_1","K03029"
"NODE_11191_length_1631_cov_30.080231_g6830_i1.p1","ko:_1","K08334"
"NODE_11198_length_1631_cov_7.756098_g7398_i0.p1","ko:_1","K13447"
"NODE_111_length_6935_cov_1929.913874_g79_i0.p1","ko:_1","K02982"
"NODE_111_length_6935_cov_1929.913874_g79_i0.p2","ko:_1","K02886"
"NODE_11205_length_1630_cov_15.211304_g7405_i0.p1","ko:_1","K00640"
"NODE_11212_length_1629_cov_47.444730_g7410_i0.p1","ko:_1","K03262"
"NODE_11213_length_1629_cov_38.710797_g800_i1.p1","ko:_1","K13499"
"NODE_11214_length_1629_cov_13.446015_g7411_i0.p1","ko:_1","K14787"
"NODE_11216_length_1629_cov_10.094473_g7411_i1.p1","ko:_1","K14787"
"NODE_11217_length_1629_cov_10.034062_g7413_i0.p1","ko:_1","K07562"
"NODE_11218_length_1629_cov_9.832262_g7414_i0.p1","ko:_1","K16060"
"NODE_11220_length_1629_cov_8.625321_g4982_i1.p2","ko:_1","K21806"
"NODE_11237_length_1628_cov_5.304823_g7425_i0.p1","ko:_1","K18038"
"NODE_11239_length_1628_cov_2.981994_g7427_i0.p1","ko:_1","K01406"
"NODE_11240_length_1627_cov_190.605534_g7428_i0.p1","ko:_1","K01749"
"NODE_11248_length_1627_cov_6.072716_g7364_i1.p1","ko:_1","K00077"
"NODE_11251_length_1626_cov_68.733419_g7434_i0.p1","ko:_1","K03841"
"NODE_11254_length_1626_cov_31.631681_g7436_i0.p1","ko:_1","K07971"
"NODE_11265_length_1625_cov_63.429124_g2943_i7.p1","ko:_1","K03005"
"NODE_11265_length_1625_cov_63.429124_g2943_i7.p1","ko:_2","K14861"
"NODE_11266_length_1625_cov_50.201031_g7444_i0.p1","ko:_1","K11416"
"NODE_11266_length_1625_cov_50.201031_g7444_i0.p1","ko:_2","K11417"
"NODE_11267_length_1625_cov_22.763531_g7445_i0.p1","ko:_1","K06119"
"NODE_1126_length_3966_cov_135.747752_g775_i0.p1","ko:_1","K18442"
"NODE_11273_length_1624_cov_65.877498_g7270_i1.p1","ko:_1","K06185"
"NODE_11276_length_1624_cov_20.965184_g6851_i1.p1","ko:_1","K06013"
"NODE_11277_length_1624_cov_20.317215_g6851_i2.p1","ko:_1","K06013"
"NODE_11282_length_1624_cov_11.776918_g7454_i0.p1","ko:_1","K06944"
"NODE_11284_length_1624_cov_6.850419_g7456_i0.p1","ko:_1","K00496"
"NODE_11288_length_1623_cov_19.787742_g7460_i0.p1","ko:_1","K14304"
"NODE_11289_length_1623_cov_16.653548_g7461_i0.p1","ko:_1","K15084"
"NODE_1128_length_3964_cov_191.472115_g727_i1.p1","ko:_1","K10395"
"NODE_11294_length_1623_cov_5.852903_g7465_i0.p1","ko:_1","K03046"
"NODE_11294_length_1623_cov_5.852903_g7465_i0.p1","ko:_2","K13797"
"NODE_11298_length_1622_cov_39.377663_g7469_i0.p1","ko:_1","K11373"
"NODE_11299_length_1622_cov_39.194319_g7469_i1.p1","ko:_1","K11373"
"NODE_11313_length_1621_cov_64.012920_g7477_i0.p1","ko:_1","K12620"
"NODE_11316_length_1621_cov_51.115633_g7479_i0.p3","ko:_1","K00872"
"NODE_11316_length_1621_cov_51.115633_g7479_i0.p1","ko:_1","K00872"
"NODE_11320_length_1621_cov_26.096899_g7481_i0.p1","ko:_1","K11366"
"NODE_11320_length_1621_cov_26.096899_g7481_i0.p1","ko:_2","K11835"
"NODE_11320_length_1621_cov_26.096899_g7481_i0.p1","ko:_3","K11839"
"NODE_11320_length_1621_cov_26.096899_g7481_i0.p1","ko:_4","K11870"
"NODE_11322_length_1621_cov_6.448320_g7482_i0.p2","ko:_1","K12160"
"NODE_11328_length_1620_cov_29.610213_g7486_i0.p1","ko:_1","K03242"
"NODE_11332_length_1620_cov_13.009696_g7488_i0.p1","ko:_1","K20523"
"NODE_11333_length_1620_cov_12.280543_g7489_i0.p1","ko:_1","K09969"
"NODE_11336_length_1620_cov_5.104072_g7492_i0.p1","ko:_1","K04447"
"NODE_11336_length_1620_cov_5.104072_g7492_i0.p1","ko:_2","K14165"
"NODE_11339_length_1619_cov_104.921087_g6896_i1.p1","ko:_1","K15290"
"NODE_11339_length_1619_cov_104.921087_g6896_i1.p1","ko:_2","K19902"
"NODE_11339_length_1619_cov_104.921087_g6896_i1.p1","ko:_3","K19905"
"NODE_11341_length_1619_cov_26.156533_g5768_i1.p1","ko:_1","K08596"
"NODE_11342_length_1619_cov_18.643596_g7495_i0.p1","ko:_1","K12244"
"NODE_11346_length_1619_cov_13.267788_g7497_i0.p1","ko:_1","K01365"
"NODE_11347_length_1619_cov_9.875162_g7498_i0.p1","ko:_1","K00797"
"NODE_11349_length_1619_cov_3.331177_g7500_i0.p1","ko:_1","K07407"
"NODE_11353_length_1618_cov_35.165049_g6862_i1.p1","ko:_1","K00387"
"NODE_11354_length_1618_cov_34.229126_g6466_i1.p1","ko:_1","K17498"
"NODE_11362_length_1618_cov_5.372816_g7507_i0.p1","ko:_1","K01768"
"NODE_11364_length_1617_cov_124.176813_g7509_i0.p1","ko:_1","K17732"
"NODE_11368_length_1617_cov_31.162565_g7047_i1.p1","ko:_1","K09518"
"NODE_11368_length_1617_cov_31.162565_g7047_i1.p1","ko:_2","K18595"
"NODE_11368_length_1617_cov_31.162565_g7047_i1.p1","ko:_3","K18598"
"NODE_11369_length_1617_cov_15.988342_g7510_i0.p1","ko:_1","K05747"
"NODE_11369_length_1617_cov_15.988342_g7510_i0.p1","ko:_2","K07604"
"NODE_11369_length_1617_cov_15.988342_g7510_i0.p1","ko:_3","K07605"
"NODE_11369_length_1617_cov_15.988342_g7510_i0.p1","ko:_4","K14317"
"NODE_11370_length_1617_cov_14.912565_g7511_i0.p1","ko:_1","K15276"
"NODE_1137_length_3955_cov_25.736476_g781_i0.p1","ko:_1","K10661"
"NODE_11381_length_1616_cov_38.942320_g7518_i0.p1","ko:_1","K03297"
"NODE_11383_length_1616_cov_26.195075_g4340_i1.p2","ko:_1","K01835"
"NODE_11383_length_1616_cov_26.195075_g4340_i1.p1","ko:_1","K01835"
"NODE_11385_length_1616_cov_19.531432_g7519_i0.p1","ko:_1","K17584"
"NODE_11389_length_1616_cov_6.761504_g7522_i0.p1","ko:_1","K02516"
"NODE_11390_length_1616_cov_3.432275_g7523_i0.p2","ko:_1","K04077"
"NODE_11391_length_1615_cov_1365.872892_g7524_i0.p1","ko:_1","K00927"
"NODE_11393_length_1615_cov_85.872892_g1567_i1.p1","ko:_1","K14402"
"NODE_11398_length_1615_cov_22.706874_g7529_i0.p1","ko:_1","K00006"
"NODE_11399_length_1615_cov_21.060311_g7530_i0.p1","ko:_1","K00486"
"NODE_11399_length_1615_cov_21.060311_g7530_i0.p1","ko:_2","K20090"
"NODE_1139_length_3954_cov_32.228034_g783_i0.p1","ko:_1","K10777"
"NODE_11404_length_1615_cov_5.722438_g7535_i0.p1","ko:_1","K12800"
"NODE_11404_length_1615_cov_5.722438_g7535_i0.p1","ko:_2","K16634"
"NODE_11404_length_1615_cov_5.722438_g7535_i0.p1","ko:_3","K20865"
"NODE_11406_length_1614_cov_88.634004_g7537_i0.p1","ko:_1","K14786"
"NODE_11409_length_1614_cov_30.906554_g7538_i0.p1","ko:_1","K09531"
"NODE_11411_length_1614_cov_27.364049_g6619_i1.p1","ko:_1","K03301"
"NODE_11419_length_1614_cov_4.926022_g7543_i0.p1","ko:_1","K15503"
"NODE_11425_length_1613_cov_62.244805_g7031_i1.p2","ko:_1","K07588"
"NODE_11425_length_1613_cov_62.244805_g7031_i1.p1","ko:_1","K07588"
"NODE_11430_length_1613_cov_9.914935_g7548_i0.p1","ko:_1","K07739"
"NODE_11431_length_1613_cov_9.188312_g7549_i0.p1","ko:_1","K01756"
"NODE_11441_length_1612_cov_10.628330_g6975_i2.p2","ko:_1","K11462"
"NODE_11441_length_1612_cov_10.628330_g6975_i2.p1","ko:_1","K11462"
"NODE_11441_length_1612_cov_10.628330_g6975_i2.p1","ko:_2","K17686"
"NODE_11444_length_1612_cov_6.961663_g7557_i0.p1","ko:_1","K21011"
"NODE_11444_length_1612_cov_6.961663_g7557_i0.p1","ko:_2","K21012"
"NODE_11447_length_1612_cov_3.332684_g7560_i0.p1","ko:_1","K02049"
"NODE_11447_length_1612_cov_3.332684_g7560_i0.p1","ko:_2","K10831"
"NODE_11447_length_1612_cov_3.332684_g7560_i0.p1","ko:_3","K15578"
"NODE_11447_length_1612_cov_3.332684_g7560_i0.p1","ko:_4","K15579"
"NODE_11448_length_1611_cov_461.559818_g7561_i0.p1","ko:_1","K10960"
"NODE_11452_length_1611_cov_43.458388_g7340_i1.p1","ko:_1","K07735"
"NODE_11456_length_1611_cov_9.076073_g7567_i0.p1","ko:_1","K09518"
"NODE_11456_length_1611_cov_9.076073_g7567_i0.p1","ko:_2","K09520"
"NODE_1145_length_3951_cov_12.168901_g787_i0.p1","ko:_1","K05673"
"NODE_11472_length_1609_cov_77.227214_g7578_i0.p1","ko:_1","K12418"
"NODE_11475_length_1609_cov_19.405599_g7580_i0.p1","ko:_1","K01165"
"NODE_11479_length_1609_cov_7.391927_g7583_i0.p1","ko:_1","K00213"
"NODE_1147_length_3949_cov_45.984004_g788_i0.p1","ko:_1","K03801"
"NODE_1147_length_3949_cov_45.984004_g788_i0.p1","ko:_2","K16675"
"NODE_1147_length_3949_cov_45.984004_g788_i0.p1","ko:_3","K21770"
"NODE_1147_length_3949_cov_45.984004_g788_i0.p1","ko:_4","K21777"
"NODE_11484_length_1608_cov_23.394788_g7587_i0.p1","ko:_1","K03651"
"NODE_11486_length_1608_cov_19.026710_g7588_i0.p1","ko:_1","K01148"
"NODE_11491_length_1608_cov_4.328339_g7593_i0.p3","ko:_1","K07483"
"NODE_11493_length_1607_cov_37.187093_g7594_i0.p1","ko:_1","K01940"
"NODE_11494_length_1607_cov_32.642112_g7595_i0.p1","ko:_1","K01126"
"NODE_11496_length_1607_cov_29.779009_g6204_i1.p1","ko:_1","K19787"
"NODE_1149_length_3948_cov_21.437161_g790_i0.p1","ko:_1","K12322"
"NODE_1149_length_3948_cov_21.437161_g790_i0.p2","ko:_1","K04608"
"NODE_1149_length_3948_cov_21.437161_g790_i0.p2","ko:_2","K04612"
"NODE_1149_length_3948_cov_21.437161_g790_i0.p2","ko:_3","K05857"
"NODE_1149_length_3948_cov_21.437161_g790_i0.p2","ko:_4","K20305"
"NODE_114_length_6890_cov_224.180871_g81_i0.p5","ko:_1","K11756"
"NODE_114_length_6890_cov_224.180871_g81_i0.p1","ko:_1","K11684"
"NODE_114_length_6890_cov_224.180871_g81_i0.p4","ko:_1","K11321"
"NODE_114_length_6890_cov_224.180871_g81_i0.p3","ko:_1","K06062"
"NODE_11501_length_1607_cov_6.260104_g7598_i0.p1","ko:_1","K00118"
"NODE_11502_length_1607_cov_4.857888_g7599_i0.p1","ko:_1","K12307"
"NODE_11505_length_1606_cov_41.791259_g6978_i1.p1","ko:_1","K20310"
"NODE_11507_length_1606_cov_15.333986_g7602_i0.p1","ko:_1","K14537"
"NODE_11509_length_1606_cov_12.833659_g6545_i1.p1","ko:_1","K12196"
"NODE_11512_length_1606_cov_8.049576_g7606_i0.p1","ko:_1","K01424"
"NODE_11517_length_1605_cov_39.071802_g6619_i2.p1","ko:_1","K03301"
"NODE_11518_length_1605_cov_36.899478_g7153_i1.p1","ko:_1","K19041"
"NODE_11521_length_1605_cov_6.376632_g7610_i0.p2","ko:_1","K12343"
"NODE_11522_length_1605_cov_5.800261_g7611_i0.p2","ko:_1","K01915"
"NODE_11522_length_1605_cov_5.800261_g7611_i0.p3","ko:_1","K04751"
"NODE_11524_length_1605_cov_3.686031_g7613_i0.p1","ko:_1","K08770"
"NODE_11526_length_1604_cov_49.406270_g7614_i0.p1","ko:_1","K02218"
"NODE_11526_length_1604_cov_49.406270_g7614_i0.p1","ko:_2","K14758"
"NODE_1152_length_3945_cov_31.726498_g133_i5.p1","ko:_1","K08282"
"NODE_1152_length_3945_cov_31.726498_g133_i5.p1","ko:_2","K15503"
"NODE_1152_length_3945_cov_31.726498_g133_i5.p1","ko:_3","K17593"
"NODE_1152_length_3945_cov_31.726498_g133_i5.p2","ko:_1","K12460"
"NODE_11531_length_1604_cov_15.130634_g7616_i0.p1","ko:_1","K13303"
"NODE_11541_length_1603_cov_57.087582_g2558_i1.p1","ko:_1","K03063"
"NODE_11547_length_1603_cov_9.952941_g7625_i0.p1","ko:_1","K05034"
"NODE_11548_length_1603_cov_3.669935_g7626_i0.p1","ko:_1","K10638"
"NODE_11549_length_1602_cov_44.077175_g7444_i1.p1","ko:_1","K11416"
"NODE_11549_length_1602_cov_44.077175_g7444_i1.p1","ko:_2","K11417"
"NODE_11554_length_1602_cov_14.355788_g7630_i0.p1","ko:_1","K03126"
"NODE_11556_length_1602_cov_9.916285_g7632_i0.p1","ko:_1","K11717"
"NODE_11558_length_1602_cov_3.435579_g7634_i0.p1","ko:_1","K00488"
"NODE_11558_length_1602_cov_3.435579_g7634_i0.p1","ko:_2","K07438"
"NODE_11558_length_1602_cov_3.435579_g7634_i0.p1","ko:_3","K17951"
"NODE_11562_length_1601_cov_30.513089_g4163_i1.p1","ko:_1","K00002"
"NODE_11562_length_1601_cov_30.513089_g4163_i1.p1","ko:_2","K06221"
"NODE_11563_length_1601_cov_26.735602_g7637_i0.p1","ko:_1","K00924"
"NODE_11564_length_1601_cov_6.406414_g7638_i0.p1","ko:_1","K03544"
"NODE_11567_length_1600_cov_57.632613_g7640_i0.p1","ko:_1","K18106"
"NODE_11570_length_1600_cov_22.622790_g7641_i0.p1","ko:_1","K13576"
"NODE_11570_length_1600_cov_22.622790_g7641_i0.p1","ko:_2","K14997"
"NODE_11572_length_1600_cov_13.079895_g6975_i3.p2","ko:_1","K11462"
"NODE_11572_length_1600_cov_13.079895_g6975_i3.p1","ko:_1","K11462"
"NODE_11572_length_1600_cov_13.079895_g6975_i3.p1","ko:_2","K17686"
"NODE_11574_length_1600_cov_8.547479_g7643_i0.p1","ko:_1","K00993"
"NODE_11576_length_1600_cov_6.356909_g7644_i0.p1","ko:_1","K00480"
"NODE_11577_length_1600_cov_4.709889_g7645_i0.p1","ko:_1","K05658"
"NODE_11578_length_1600_cov_4.141454_g2224_i2.p1","ko:_1","K15336"
"NODE_11587_length_1599_cov_2.572739_g7653_i0.p1","ko:_1","K01259"
"NODE_11589_length_1598_cov_90.016393_g7655_i0.p1","ko:_1","K01365"
"NODE_1158_length_3938_cov_82.126520_g754_i1.p1","ko:_1","K13730"
"NODE_11590_length_1598_cov_37.075410_g4163_i2.p1","ko:_1","K00002"
"NODE_11590_length_1598_cov_37.075410_g4163_i2.p1","ko:_2","K06221"
"NODE_11595_length_1598_cov_10.022951_g7658_i0.p1","ko:_1","K15505"
"NODE_11597_length_1598_cov_7.678689_g7660_i0.p1","ko:_1","K19347"
"NODE_11599_length_1598_cov_4.748852_g7662_i0.p1","ko:_1","K10706"
"NODE_11605_length_1597_cov_10.026903_g7625_i1.p1","ko:_1","K05034"
